drug_id,disease
CID100002678,Conjunctivitis allergic
CID100002678,Conjunctivitis allergic
CID100002678,Seasonal allergy
CID100002678,Seasonal allergy
CID100002678,Rhinitis seasonal
CID100002678,Hypersensitivity
CID100002678,Hypersensitivity
CID100002678,Insect bite NOS
CID100002678,Arthropod bite
CID100002678,Nasal congestion
CID100002678,Nasal congestion
CID100002678,Postnasal drip
CID100002678,Upper-airway cough syndrome
CID100002678,Pruritus
CID100002678,Pruritus
CID100002678,Perennial allergic rhinitis
CID100002678,Rhinitis perennial
CID100002678,Sneezing
CID100002678,Sneezing
CID100002678,Urticaria
CID100002678,Urticaria
CID100002678,Urticaria chronic
CID100002678,Urticaria chronic
CID100002678,Redness
CID100002678,Erythema
CID100002678,Lacrimation
CID100002678,Lacrimation increased
CID100002678,Chronic spontaneous urticaria
CID100002678,Chronic spontaneous urticaria
CID100002678,Rhinorrhoea
CID100002678,Nasopharyngitis
CID100002678,Rhinorrhoea
CID100002678,Rhinitis allergic
CID100002678,Rhinitis allergic
CID100002678,Tearing eyes
CID100002678,Lacrimation increased
CID100002684,Dry mouth
CID100002684,Dry mouth
CID100002684,Sjogren's syndrome
CID100002684,Sjogren's syndrome
CID100002708,Breast cancer
CID100002708,Breast cancer
CID100002708,Epilepsy
CID100002708,Epilepsy
CID100002708,Rash
CID100002708,Rash
CID100002708,Dermatitis
CID100002708,Hodgkin's disease
CID100002708,Hodgkin's disease lymphocyte depletion type stage unspecified
CID100002708,Hodgkin's disease
CID100002708,Hodgkin's disease lymphocyte predominance type stage unspecified
CID100002708,Leukaemia
CID100002708,Leukaemia
CID100002708,Chronic lymphocytic leukaemia
CID100002708,Chronic lymphocytic leukaemia
CID100002708,Lymphocytic leukaemia
CID100002708,Lymphocytic leukaemia
CID100002708,Lymphoma
CID100002708,Non-Hodgkin's lymphoma
CID100002708,Lymphoma
CID100002708,Nodular lymphoma
CID100002708,B-cell lymphoma
CID100002708,Non-Hodgkin's lymphoma
CID100002708,Non-Hodgkin's lymphoma
CID100002708,Waldenstrom's macroglobulinaemia
CID100002708,Waldenstrom's macroglobulinaemia
CID100002708,MALT lymphoma
CID100002708,Extranodal marginal zone B-cell lymphoma (MALT type)
CID100002708,Mantle cell lymphoma
CID100002708,Mantle cell lymphoma
CID100002708,Ovarian adenocarcinoma
CID100002708,Ovarian epithelial cancer
CID100002708,Gestational trophoblastic tumour
CID100002708,Gestational trophoblastic tumour
CID100002708,Ovarian cancer
CID100002708,Ovarian cancer
CID100002712,Alcoholism
CID100002712,Alcoholism
CID100002712,Alcohol abuse
CID100002712,Anxiety
CID100002712,Anxiety
CID100002712,Anxiety disorder
CID100002712,Anxiety disorder
CID100002712,Withdrawal symptom
CID100002712,Drug withdrawal syndrome
CID100002712,Apprehension
CID100002712,Anxiety
CID100002712,Tension
CID100002712,Tension
CID100002713,Dental caries
CID100002713,Dental caries
CID100002713,Gingival bleeding
CID100002713,Gingival bleeding
CID100002713,Gingivitis
CID100002713,Gingivitis
CID100002713,Trench mouth
CID100002713,Gingivitis ulcerative
CID100002713,Necrotising ulcerative gingivostomatitis
CID100002713,Periodontitis
CID100002713,Periodontitis
CID100002713,Swelling
CID100002713,Swelling
CID100002713,Chronic periodontitis
CID100002713,Periodontitis
CID100002713,Redness
CID100002713,Erythema
CID100002713,Skin wound
CID100002713,Skin wound
CID100002719,Amoebiasis
CID100002719,Amoebiasis
CID100002719,Infection
CID100002719,Infection
CID100002719,Falciparum malaria
CID100002719,Plasmodium falciparum infection
CID100002719,Quartan malaria
CID100002719,Plasmodium malariae infection
CID100002719,Plasmodium falciparum infection
CID100002719,Plasmodium falciparum infection
CID100002719,Plasmodium malariae infection
CID100002719,Plasmodium malariae infection
CID100002719,Plasmodium ovale infection
CID100002719,Plasmodium ovale infection
CID100002719,Plasmodium vivax infection
CID100002719,Plasmodium vivax infection
CID100002720,Cardiovascular disorder
CID100002720,Cardiovascular disorder
CID100002720,Oedema
CID100002720,Oedema
CID100002720,Cardiac failure congestive
CID100002720,Cardiac failure congestive
CID100002720,Hypertension
CID100002720,Hypertension
CID100002720,Renal failure chronic
CID100002720,Renal failure chronic
CID100002720,Hepatic cirrhosis
CID100002720,Hepatic cirrhosis
CID100002720,Nephrotic syndrome
CID100002720,Nephrotic syndrome
CID100002720,Pre-eclampsia
CID100002720,Pre-eclampsia
CID100002720,Pregnancy
CID100002720,Pregnancy
CID100002720,Glomerulonephritis acute
CID100002720,Glomerulonephritis acute
CID100002720,Normal pregnancy
CID100002720,Pregnancy
CID100002720,Discomfort
CID100002720,Discomfort
CID100002720,Gravitational oedema
CID100002720,Gravitational oedema
CID100002720,Fluid overload
CID100002720,Fluid overload
CID100002725,Anaphylactic shock
CID100002725,Anaphylactic shock
CID100002725,Angioedema
CID100002725,Angioedema
CID100002725,Conjunctivitis
CID100002725,Conjunctivitis
CID100002725,Conjunctivitis allergic
CID100002725,Conjunctivitis allergic
CID100002725,Dermatitis atopic
CID100002725,Dermatitis atopic
CID100002725,Dermatitis contact
CID100002725,Dermatitis contact
CID100002725,Seasonal allergy
CID100002725,Seasonal allergy
CID100002725,Rhinitis seasonal
CID100002725,Hypersensitivity
CID100002725,Hypersensitivity
CID100002725,Insect bite NOS
CID100002725,Arthropod bite
CID100002725,Pruritus
CID100002725,Pruritus
CID100002725,Anal pruritus
CID100002725,Anal pruritus
CID100002725,Pruritus genital
CID100002725,Anorectal discomfort
CID100002725,Pruritus vulvae
CID100002725,Vulvovaginal pruritus
CID100002725,Vasomotor rhinitis
CID100002725,Vasomotor rhinitis
CID100002725,Serum sickness
CID100002725,Serum sickness
CID100002725,Skin disorder
CID100002725,Skin disorder
CID100002725,Urticaria
CID100002725,Urticaria
CID100002725,Urticaria physical
CID100002725,Urticaria physical
CID100002725,Mechanical urticaria
CID100002725,Rhinitis allergic
CID100002725,Rhinitis allergic
CID100002726,Bipolar disorder
CID100002726,Bipolar disorder
CID100002726,Bipolar I disorder
CID100002726,Frustration
CID100002726,Frustration
CID100002726,Liver disorder
CID100002726,Hepatocellular injury
CID100002726,Liver disorder
CID100002726,Foetor hepaticus
CID100002726,Mitral valve incompetence
CID100002726,Mitral valve incompetence
CID100002726,Nausea
CID100002726,Nausea
CID100002726,Psychotic disorder
CID100002726,Psychotic disorder
CID100002726,Schizophrenia
CID100002726,Schizophrenia
CID100002726,Tetanus
CID100002726,Tetanus
CID100002726,Vomiting
CID100002726,Vomiting
CID100002726,Agitation
CID100002726,Agitation
CID100002726,Mood swings
CID100002726,Mood swings
CID100002726,Affect lability
CID100002726,Conduct disorder
CID100002726,Disturbance in social behaviour
CID100002726,Conduct disorder
CID100002726,Electroencephalogram abnormal
CID100002726,Electroencephalogram abnormal
CID100002726,Porphyria acute
CID100002726,Porphyria acute
CID100002726,Apprehension
CID100002726,Anxiety
CID100002726,Hyperkinesia
CID100002726,Agitation
CID100002726,Hyperkinesia
CID100002726,Increased activity
CID100002726,Agitation
CID100002726,Intractable hiccups
CID100002726,Hiccups
CID100002727,Type 2 diabetes mellitus
CID100002727,Type 2 diabetes mellitus
CID100002732,Ascites
CID100002732,Ascites
CID100002732,Oedema
CID100002732,Oedema
CID100002732,Cardiac failure congestive
CID100002732,Cardiac failure congestive
CID100002732,Hypercalciuria
CID100002732,Hypercalciuria
CID100002732,Hypertension
CID100002732,Hypertension
CID100002732,Renal failure chronic
CID100002732,Renal failure chronic
CID100002732,Hepatic cirrhosis
CID100002732,Hepatic cirrhosis
CID100002732,Nephrotic syndrome
CID100002732,Nephrotic syndrome
CID100002732,Pre-eclampsia
CID100002732,Pre-eclampsia
CID100002732,Pregnancy
CID100002732,Pregnancy
CID100002732,Premenstrual syndrome
CID100002732,Premenstrual syndrome
CID100002732,Venous insufficiency
CID100002732,Venous insufficiency
CID100002732,Glomerulonephritis acute
CID100002732,Glomerulonephritis acute
CID100002732,Discomfort
CID100002732,Discomfort
CID100002732,Gravitational oedema
CID100002732,Gravitational oedema
CID100002732,Cardiac failure chronic
CID100002732,Cardiac failure chronic
CID100002732,Fluid retention
CID100002732,Fluid retention
CID100002733,Discomfort
CID100002733,Discomfort
CID100002735,Osteoporosis
CID100002735,Osteoporosis
CID100002749,Candida infection
CID100002749,Candida infection
CID100002749,Skin candida
CID100002749,Skin candida
CID100002749,Infection
CID100002749,Infection
CID100002749,Fungal skin infection
CID100002749,Fungal skin infection
CID100002749,Diabetic neuropathy
CID100002749,Diabetic neuropathy
CID100002749,Epilepsy
CID100002749,Epilepsy
CID100002749,Herpes simplex
CID100002749,Herpes simplex
CID100002749,Herpes zoster
CID100002749,Herpes zoster
CID100002749,Hypersensitivity
CID100002749,Hypersensitivity
CID100002749,Fungal infection
CID100002749,Fungal infection
CID100002749,Nail disorder
CID100002749,Nail disorder
CID100002749,Pityriasis
CID100002749,Pityriasis
CID100002749,Seborrhoeic dermatitis
CID100002749,Seborrhoeic dermatitis
CID100002749,Tinea infection
CID100002749,Tinea infection
CID100002749,Body tinea
CID100002749,Body tinea
CID100002749,Tinea pedis
CID100002749,Tinea pedis
CID100002749,Onychomycosis
CID100002749,Onychomycosis
CID100002749,Dandruff
CID100002749,Seborrhoeic dermatitis
CID100002749,Dandruff
CID100002749,Diabetic
CID100002749,Diabetes mellitus
CID100002749,Tinea cruris
CID100002749,Tinea cruris
CID100002751,Cerebrovascular disorder
CID100002751,Cerebrovascular disorder
CID100002751,Cardiac failure
CID100002751,Cardiac failure
CID100002751,Cardiac failure congestive
CID100002751,Cardiac failure congestive
CID100002751,Hypertension
CID100002751,Hypertension
CID100002751,Renovascular hypertension
CID100002751,Renovascular hypertension
CID100002751,Nephropathy
CID100002751,Nephropathy
CID100002751,Renal artery stenosis
CID100002751,Renal artery stenosis
CID100002751,Renal failure
CID100002751,Renal failure
CID100002751,Essential hypertension
CID100002751,Essential hypertension
CID100002751,Hepatic function abnormal
CID100002751,Hepatic function abnormal
CID100002751,Myocardial ischaemia
CID100002751,Myocardial ischaemia
CID100002751,Hypertensive
CID100002751,Hypertension
CID100002754,Intermittent claudication
CID100002754,Intermittent claudication
CID100002756,Adenoma benign
CID100002756,Adenoma benign
CID100002756,Anaphylactic shock
CID100002756,Anaphylactic shock
CID100002756,Arthritis
CID100002756,Arthritis
CID100002756,Scleroderma
CID100002756,Scleroderma
CID100002756,Duodenal ulcer
CID100002756,Duodenal ulcer
CID100002756,Dyspepsia
CID100002756,Dyspepsia
CID100002756,Gastrinoma
CID100002756,Gastrinoma
CID100002756,Gastrooesophageal reflux disease
CID100002756,Gastrooesophageal reflux disease
CID100002756,Heartburn
CID100002756,Dyspepsia
CID100002756,Haemorrhage
CID100002756,Haemorrhage
CID100002756,Haemoglobin
CID100002756,Pain
CID100002756,Pain
CID100002756,Peptic ulcer
CID100002756,Peptic ulcer
CID100002756,Gastric ulcer
CID100002756,Gastric ulcer
CID100002756,Ulcer
CID100002756,Ulcer
CID100002756,Upper gastrointestinal haemorrhage
CID100002756,Upper gastrointestinal haemorrhage
CID100002756,Zollinger-Ellison syndrome
CID100002756,Gastrinoma
CID100002756,Hyperchlorhydria
CID100002756,Hyperchlorhydria
CID100002756,Gastric pH decreased
CID100002756,Systemic mastocytosis
CID100002756,Systemic mastocytosis
CID100002756,Acid indigestion
CID100002756,Dyspepsia
CID100002756,Erosive oesophagitis
CID100002756,Erosive oesophagitis
CID100002756,Functional dyspepsia
CID100002756,Dyspepsia
CID100002756,Sour stomach
CID100002756,Hyperchlorhydria
CID100002756,Stress ulcer
CID100002756,Stress ulcer
CID100002762,Urinary tract infection
CID100002762,Urinary tract infection
CID100002762,Recurrent urinary tract infection
CID100002762,Urinary tract infection
CID100002764,Adnexitis
CID100002764,Salpingo-oophoritis
CID100002764,Anthrax
CID100002764,Anthrax
CID100002764,Back pain
CID100002764,Back pain
CID100002764,Bacteraemia
CID100002764,Bacteraemia
CID100002764,Blepharitis
CID100002764,Blepharitis
CID100002764,Cervicitis
CID100002764,Cervicitis
CID100002764,Bronchitis chronic
CID100002764,Bronchitis chronic
CID100002764,Infection
CID100002764,Infection
CID100002764,Conjunctivitis
CID100002764,Conjunctivitis
CID100002764,Conjunctivitis bacterial
CID100002764,Conjunctivitis bacterial
CID100002764,Conjunctivitis infective
CID100002764,Ulcerative keratitis
CID100002764,Ulcerative keratitis
CID100002764,Cystic fibrosis
CID100002764,Cystic fibrosis
CID100002764,Cystitis
CID100002764,Cystitis noninfective
CID100002764,Bladder pain
CID100002764,Cystitis
CID100002764,Dysentery
CID100002764,Dysentery
CID100002764,Fasting
CID100002764,Fasting
CID100002764,Body temperature increased
CID100002764,Body temperature increased
CID100002764,Gastroenteritis
CID100002764,Gastroenteritis
CID100002764,Gonorrhoea
CID100002764,Gonorrhoea
CID100002764,Influenza
CID100002764,Influenza
CID100002764,Arthropathy
CID100002764,Osteoarthritis
CID100002764,Arthropathy
CID100002764,Osteomyelitis
CID100002764,Osteomyelitis
CID100002764,Paratyphoid fever
CID100002764,Paratyphoid fever
CID100002764,Peritonitis
CID100002764,Peritonitis
CID100002764,Pneumonia
CID100002764,Pneumonia
CID100002764,Prostatitis
CID100002764,Prostatitis
CID100002764,Pseudomonas infection
CID100002764,Pseudomonas infection
CID100002764,Pyelitis
CID100002764,Pyelonephritis
CID100002764,Pyelonephritis
CID100002764,Pyelonephritis
CID100002764,Respiratory tract infection
CID100002764,Respiratory tract infection
CID100002764,Convulsion
CID100002764,Convulsion
CID100002764,Septicemia
CID100002764,Sepsis
CID100002764,Tuberculosis
CID100002764,Tuberculosis
CID100002764,Typhoid fever
CID100002764,Typhoid fever
CID100002764,Urethritis
CID100002764,Urethritis noninfective
CID100002764,Urethritis
CID100002764,Urinary tract infection
CID100002764,Urinary tract infection
CID100002764,Acute sinusitis
CID100002764,Acute sinusitis
CID100002764,Acute cystitis
CID100002764,Cystitis
CID100002764,Lower respiratory tract infection
CID100002764,Lower respiratory tract infection
